task_id,set_id,pair_id,is_anchor,pair_type,is_cross_stratum,intersection_a,intersection_b,alt1_att1_streetview,alt1_att2_intensiteit,alt2_att1_streetview,alt2_att2_intensiteit,intensity_wvk_a,intensity_wvk_b,stratum_a,stratum_b
458,13,7220505896774823000,True,backbone,True,176275195,600483010,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,6450.0,350.0,T_VRI,4+_geen_voorrang
459,13,2048069382083024412,False,hub_spoke,False,182270019,185268037,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196bb535fffff/89196bb5343ffff/8a196bb534affff/407_05943_front.jpg,Middelmatig,1300.0,1350.0,4+_geen_voorrang,4+_geen_voorrang
460,13,3804046436335038297,False,within,False,181263098,186273081,88196ba281fffff/89196ba2803ffff/8a196ba2802ffff/382_00472_front.jpg,Hoog,88196bb529fffff/89196bb5293ffff/8a196bb5290ffff/18_00279_front.jpg,Hoog,21950.0,12150.0,4+_VRI,4+_VRI
461,13,-3523195987970107975,False,within,False,186274160,190273120,88196bb563fffff/89196bb563bffff/8a196bb56387fff/29_02560_front.jpg,Hoog,88196bb509fffff/89196bb508fffff/8a196bb50857fff/523_03029_front.jpg,Hoog,7950.0,21550.0,4+_VRI,4+_VRI
462,13,340611165205808779,False,within,False,179274126,185274084,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_front.jpg,Hoog,88196bb567fffff/89196bb5667ffff/8a196bb56647fff/5_01671_front.jpg,Hoog,10750.0,9950.0,4+_VRI,4+_VRI
463,13,3986832659416779073,True,backbone,True,176275195,183272020,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6450.0,9100.0,T_VRI,4+_VRI
464,13,-6195100666187080972,True,backbone,True,178273039,183272020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,400.0,9100.0,T_geen_voorrang,4+_VRI
465,13,-3219385683966507228,False,hub_spoke,False,181265038,184273093,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb52dfffff/89196bb52d3ffff/8a196bb52d2ffff/26_00660_front.jpg,Hoog,6800.0,12000.0,4+_VRI,4+_VRI
466,13,4131668731601303726,False,hub_spoke,False,183263020,192268024,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,88196bb513fffff/89196bb513bffff/8a196bb513affff/435_00768_front.jpg,Laag,1200.0,150.0,T_geen_voorrang,T_geen_voorrang
467,13,6798175148834520986,True,backbone,True,176275195,183277002,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,6450.0,1100.0,T_VRI,4+_voorrang
468,13,5576881699999255756,True,backbone,True,183272020,600483010,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,9100.0,350.0,4+_VRI,4+_geen_voorrang
469,14,2359397767795381259,False,hub_spoke,False,181265038,185273145,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb529fffff/89196bb529bffff/8a196bb529b7fff/50_00536_left.jpg,Hoog,6800.0,6850.0,4+_VRI,4+_VRI
470,14,6280520110744236443,False,hub_spoke,False,181271108,182270019,88196ba21bfffff/89196ba21bbffff/8a196ba21bb7fff/24_02105_front.jpg,Laag,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,350.0,1300.0,4+_geen_voorrang,4+_geen_voorrang
471,14,-5234961688605008854,True,backbone,False,178273039,183263020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,400.0,1200.0,T_geen_voorrang,T_geen_voorrang
472,14,2853552615190966479,False,hub_spoke,False,179265069,183272020,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,10300.0,9100.0,4+_VRI,4+_VRI
473,14,-1364653633217888105,False,hub_spoke,False,186267025,600483010,88196bb537fffff/89196bb5377ffff/8a196bb53747fff/418_00824_front.jpg,Laag,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,950.0,350.0,4+_geen_voorrang,4+_geen_voorrang
474,14,7220505896774823000,True,backbone,True,176275195,600483010,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,6450.0,350.0,T_VRI,4+_geen_voorrang
475,14,-9108734365649743877,False,hub_spoke,False,176275195,187271099,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb52bfffff/89196bb52b7ffff/8a196bb52b4ffff/237_00920_front.jpg,Middelmatig,6450.0,2725.0,T_VRI,T_VRI
476,14,-5701609541597870813,False,hub_spoke,False,177273181,183272020,88196ba201fffff/89196ba2003ffff/8a196ba2002ffff/83_01707_front.jpg,Middelmatig,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,5700.0,9100.0,4+_VRI,4+_VRI
477,14,6798175148834520986,True,backbone,True,176275195,183277002,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,6450.0,1100.0,T_VRI,4+_voorrang
478,14,8180483363839652037,False,within,False,179274126,187274156,88196ba255fffff/89196ba254fffff/8a196ba254d7fff/77_02319_front.jpg,Hoog,88196bb563fffff/89196bb5633ffff/8a196bb5632ffff/32_07735_front.jpg,Hoog,10750.0,10050.0,4+_VRI,4+_VRI
479,14,3986832659416779073,True,backbone,True,176275195,183272020,88196ba20dfffff/89196ba20c3ffff/8a196ba20c1ffff/45_00787_front.jpg,Hoog,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,6450.0,9100.0,T_VRI,4+_VRI
480,14,2012741162148654873,False,within,False,185273145,186279088,88196bb529fffff/89196bb529bffff/8a196bb529b7fff/50_00536_left.jpg,Hoog,88196bb0bbfffff/89196bb0bb7ffff/8a196bb0bb67fff/13_01277_front.jpg,Hoog,6850.0,6100.0,4+_VRI,4+_VRI
481,14,-3285468834482710065,False,hub_spoke,False,178273039,192274041,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb555fffff/89196bb5543ffff/8a196bb5551ffff/181_01407_front.jpg,Middelmatig,400.0,1300.0,T_geen_voorrang,T_geen_voorrang
482,14,1935339960263903279,False,backbone,False,184273072,600488624,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,88196bb565fffff/89196bb5643ffff/8a196bb56557fff/1_01590_front.jpg,Hoog,2725.0,9100.0,T_voorrang,T_voorrang
483,14,4441252388642562968,False,hub_spoke,False,184273072,600485593,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,88196bb543fffff/89196bb5433ffff/8a196bb54307fff/48_00488_front.jpg,Hoog,2725.0,12850.0,T_voorrang,T_voorrang
484,14,2319817075302507490,False,hub_spoke,False,188274004,600488624,88196bb50dfffff/89196bb50c3ffff/8a196bb50c07fff/32_08628_front.jpg,Middelmatig,88196bb565fffff/89196bb5643ffff/8a196bb56557fff/1_01590_front.jpg,Hoog,1400.0,9100.0,T_voorrang,T_voorrang
485,14,-2341754789406877228,False,backbone,False,182270019,600483010,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1300.0,350.0,4+_geen_voorrang,4+_geen_voorrang
486,14,-8609563627939293836,False,backbone,True,183277002,184273072,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb52dfffff/89196bb52dbffff/8a196bb52daffff/530_00920_left.jpg,Middelmatig,1100.0,2725.0,4+_voorrang,T_voorrang
487,14,-4781133982041480352,False,hub_spoke,False,183263020,186268009,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,88196bb535fffff/89196bb5347ffff/8a196bb5355ffff/407_06875_front.jpg,Middelmatig,1200.0,1100.0,T_geen_voorrang,T_geen_voorrang
488,14,-6855741374920612623,False,hub_spoke,False,181277015,600483010,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b697fff/127_01407_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1300.0,350.0,4+_geen_voorrang,4+_geen_voorrang
489,14,7597978328276706134,False,diagonal,True,189267158,191269022,88196bb5edfffff/89196bb5edbffff/8a196bb5edaffff/422_00719_front.jpg,Laag,88196bb511fffff/89196bb510bffff/8a196bb5108ffff/244_03014_front.jpg,Hoog,150.0,9550.0,4+_geen_voorrang,T_VRI
490,14,-7469417897760590522,False,hub_spoke,False,178273039,180270033,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba211fffff/89196ba2103ffff/8a196ba21027fff/22_04725_front.jpg,Laag,400.0,350.0,T_geen_voorrang,T_geen_voorrang
491,14,-5863951908570641866,False,hub_spoke,False,181265038,186274160,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb563fffff/89196bb563bffff/8a196bb56387fff/29_02560_front.jpg,Hoog,6800.0,7950.0,4+_VRI,4+_VRI
492,14,-5982464523462875125,True,backbone,True,183277002,600483010,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,1100.0,350.0,4+_voorrang,4+_geen_voorrang
493,14,-3320959457973971727,False,within,False,184275068,187270060,88196ba25bfffff/89196ba25b3ffff/8a196ba25b2ffff/1_01954_front.jpg,Hoog,88196bb53dfffff/89196bb53d3ffff/8a196bb53d2ffff/550_02203_front.jpg,Middelmatig,6000.0,5250.0,4+_VRI,4+_VRI
494,14,-8114815984263598343,False,hub_spoke,False,181277036,600097689,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196bb5e9fffff/89196bb5e9bffff/8a196bb5e987fff/413_01363_front.jpg,Hoog,5200.0,7450.0,4+_voorrang,4+_voorrang
495,14,-6195100666187080972,True,backbone,True,178273039,183272020,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,400.0,9100.0,T_geen_voorrang,4+_VRI
496,14,1110329429840005601,False,within,False,186273081,600097669,88196bb529fffff/89196bb5293ffff/8a196bb5290ffff/18_00279_front.jpg,Hoog,88196bb5cdfffff/89196bb5cdbffff/8a196bb5cdaffff/434_02518_front.jpg,Hoog,12150.0,8850.0,4+_VRI,4+_VRI
497,14,3474664730201432553,False,hub_spoke,False,178273039,185264031,88196ba20bfffff/89196ba20afffff/8a196ba20ac7fff/84_00130_front.jpg,Laag,88196ba2d1fffff/89196ba2d13ffff/8a196ba2d11ffff/396_02178_left.jpg,Laag,400.0,100.0,T_geen_voorrang,T_geen_voorrang
498,14,153313293269745900,False,hub_spoke,False,183263020,183278091,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,Middelmatig,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_front.jpg,Middelmatig,1200.0,2725.0,T_geen_voorrang,T_geen_voorrang
499,14,5576881699999255756,True,backbone,True,183272020,600483010,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,Hoog,88196bb501fffff/89196bb500fffff/8a196bb500cffff/252_00534_front.jpg,Laag,9100.0,350.0,4+_VRI,4+_geen_voorrang
500,14,203975035724756026,False,within,False,179265069,182272213,88196ba2e3fffff/89196ba2e33ffff/8a196ba2e30ffff/362_00133_front.jpg,Hoog,88196bb525fffff/89196ba2527ffff/8a196bb525a7fff/553_00344_front.jpg,Hoog,10300.0,8200.0,4+_VRI,4+_VRI
501,14,-7272956689008849861,False,hub_spoke,False,182270019,183268031,88196ba21bfffff/89196ba21b7ffff/8a196ba21b57fff/22_07259_front.jpg,Middelmatig,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_front.jpg,Laag,1300.0,150.0,4+_geen_voorrang,4+_geen_voorrang
502,14,-6444117710416126265,False,backbone,False,181277036,183277002,88196ba24bfffff/89196ba24a7ffff/8a196ba24a57fff/70_03490_front.jpg,Middelmatig,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,5200.0,1100.0,4+_voorrang,4+_voorrang
503,14,8832900587022308652,False,hub_spoke,False,181265038,182272213,88196ba28dfffff/89196ba28d7ffff/8a196ba28d67fff/362_00821_front.jpg,Hoog,88196bb525fffff/89196ba2527ffff/8a196bb525a7fff/553_00344_front.jpg,Hoog,6800.0,8200.0,4+_VRI,4+_VRI
504,14,-3873732501661308804,False,hub_spoke,False,183277002,191271032,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,Middelmatig,88196bb50bfffff/89196bb50a7ffff/8a196bb50a5ffff/11_00784_front.jpg,Middelmatig,1100.0,1250.0,4+_voorrang,4+_voorrang
